,Div,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,Result,HomeTeam ID,AwayTeam ID,City,Unnamed: 11,Latitude,Longitude,Avg Temp (in F)
36,I1,2019-09-22,14:00,Lecce,Napoli,1,4,A,SER9,SER11,Lecce,,40.3515155,18.1750161,75
37,I1,2019-09-22,14:00,Sampdoria,Torino,1,0,H,SER14,SER17,Genoa,,44.4056499,8.946256,59
38,I1,2019-09-22,17:00,Atalanta,Fiorentina,2,2,D,SER0,SER4,Bergamo,,45.6982642,9.6772698,60
39,I1,2019-09-22,19:45,Lazio,Parma,2,0,H,SER8,SER12,Rome,,41.9027835,12.4963655,72
40,I1,2019-09-24,18:00,Verona,Udinese,0,0,D,SER19,SER18,Verona,,45.43838419999999,10.9916215,69
41,I1,2019-09-24,20:00,Brescia,Juventus,1,2,A,SER2,SER7,Brescia,,45.5415526,10.2118019,69
42,I1,2019-09-25,18:00,Roma,Atalanta,0,2,A,SER13,SER0,Rome,,41.9027835,12.4963655,74
43,I1,2019-09-25,20:00,Fiorentina,Sampdoria,2,1,H,SER4,SER14,Florence,,43.7695604,11.2558136,71
44,I1,2019-09-25,20:00,Genoa,Bologna,0,0,D,SER5,SER1,Genoa,,44.4056499,8.946256,70
45,I1,2019-09-25,20:00,Inter,Lazio,1,0,H,SER6,SER8,Milan,,45.4642035,9.189982,69
46,I1,2019-09-25,20:00,Napoli,Cagliari,0,1,A,SER11,SER3,Naples,,40.8517983,14.26812,75
47,I1,2019-09-25,20:00,Parma,Sassuolo,1,0,H,SER12,SER15,Parma,,44.801485,10.3279036,67
48,I1,2019-09-25,20:00,Spal,Lecce,1,3,A,SER16,SER9,Ferrara,,44.8381237,11.619787,67
49,I1,2019-09-26,20:00,Torino,Milan,2,1,H,SER17,SER10,Turin,,45.0703393,7.686864,70
50,I1,2019-09-28,14:00,Juventus,Spal,2,0,H,SER7,SER16,Turin,,45.0703393,7.686864,74
51,I1,2019-09-28,17:00,Sampdoria,Inter,1,3,A,SER14,SER6,Genoa,,44.4056499,8.946256,70
52,I1,2019-09-28,19:45,Sassuolo,Atalanta,1,4,A,SER15,SER0,Sassuolo,,44.54433,10.7847741,73
53,I1,2019-09-29,11:30,Napoli,Brescia,2,1,H,SER11,SER2,Naples,,40.8517983,14.26812,76
54,I1,2019-09-29,14:00,Lazio,Genoa,4,0,H,SER8,SER5,Rome,,41.9027835,12.4963655,76
55,I1,2019-09-29,14:00,Lecce,Roma,0,1,A,SER9,SER13,Lecce,,40.3515155,18.1750161,79
56,I1,2019-09-29,14:00,Udinese,Bologna,1,0,H,SER18,SER1,Udine,,46.0710668,13.2345794,70
57,I1,2019-09-29,17:00,Cagliari,Verona,1,1,D,SER3,SER19,Cagliari,,39.2238411,9.1216613,78
58,I1,2019-09-29,19:45,Milan,Fiorentina,1,3,A,SER10,SER4,Milan,,45.4642035,9.189982,73
59,I1,2019-09-30,19:45,Parma,Torino,3,2,H,SER12,SER17,Parma,,44.801485,10.3279036,74
60,I1,2019-10-05,14:00,Spal,Parma,1,0,H,SER16,SER12,Ferrara,,44.8381237,11.619787,65
61,I1,2019-10-05,17:00,Verona,Sampdoria,2,0,H,SER19,SER14,Verona,,45.43838419999999,10.9916215,62
62,I1,2019-10-05,19:45,Genoa,Milan,1,2,A,SER5,SER10,Genoa,,44.4056499,8.946256,66
63,I1,2019-10-06,11:30,Fiorentina,Udinese,1,0,H,SER4,SER18,Florence,,43.7695604,11.2558136,70
64,I1,2019-10-06,14:00,Atalanta,Lecce,3,1,H,SER0,SER9,Bergamo,,45.6982642,9.6772698,61
65,I1,2019-10-06,14:00,Bologna,Lazio,2,2,D,SER1,SER8,Bologna,,44.494887,11.3426162,64
66,I1,2019-10-06,14:00,Roma,Cagliari,1,1,D,SER13,SER3,Rome,,41.9027835,12.4963655,71
67,I1,2019-10-06,17:00,Torino,Napoli,0,0,D,SER17,SER11,Turin,,45.0703393,7.686864,63
68,I1,2019-10-06,19:45,Inter,Juventus,1,2,A,SER6,SER7,Milan,,45.4642035,9.189982,65
69,I1,2019-10-19,14:00,Lazio,Atalanta,3,3,D,SER8,SER0,Rome,,41.9027835,12.4963655,68
70,I1,2019-10-19,17:00,Napoli,Verona,2,0,H,SER11,SER19,Naples,,40.8517983,14.26812,71
71,I1,2019-10-19,19:45,Juventus,Bologna,2,1,H,SER7,SER1,Turin,,45.0703393,7.686864,59
72,I1,2019-10-20,11:30,Sassuolo,Inter,3,4,A,SER15,SER6,Sassuolo,,44.54433,10.7847741,68
73,I1,2019-10-20,14:00,Cagliari,Spal,2,0,H,SER3,SER16,Cagliari,,39.2238411,9.1216613,75
74,I1,2019-10-20,14:00,Sampdoria,Roma,0,0,D,SER14,SER13,Genoa,,44.4056499,8.946256,64
75,I1,2019-10-20,14:00,Udinese,Torino,1,0,H,SER18,SER17,Udine,,46.0710668,13.2345794,66
76,I1,2019-10-20,17:00,Parma,Genoa,5,1,H,SER12,SER5,Parma,,44.801485,10.3279036,68
77,I1,2019-10-20,19:45,Milan,Lecce,2,2,D,SER10,SER9,Milan,,45.4642035,9.189982,65
78,I1,2019-10-21,19:45,Brescia,Fiorentina,0,0,D,SER2,SER4,Brescia,,45.5415526,10.2118019,68
79,I1,2019-10-25,19:45,Verona,Sassuolo,0,1,A,SER19,SER15,Verona,,45.43838419999999,10.9916215,66
80,I1,2019-10-26,14:00,Lecce,Juventus,1,1,D,SER9,SER7,Lecce,,40.3515155,18.1750161,72
81,I1,2019-10-26,17:00,Inter,Parma,2,2,D,SER6,SER12,Milan,,45.4642035,9.189982,69
82,I1,2019-10-26,19:45,Genoa,Brescia,3,1,H,SER5,SER2,Genoa,,44.4056499,8.946256,66
83,I1,2019-10-27,11:30,Bologna,Sampdoria,2,1,H,SER1,SER14,Bologna,,44.494887,11.3426162,70
84,I1,2019-10-27,14:00,Atalanta,Udinese,7,1,H,SER0,SER18,Bergamo,,45.6982642,9.6772698,67
85,I1,2019-10-27,14:00,Spal,Napoli,1,1,D,SER16,SER11,Ferrara,,44.8381237,11.619787,70
86,I1,2019-10-27,14:00,Torino,Cagliari,1,1,D,SER17,SER3,Turin,,45.0703393,7.686864,68
87,I1,2019-10-27,17:00,Roma,Milan,2,1,H,SER13,SER10,Rome,,41.9027835,12.4963655,74
88,I1,2019-10-27,19:45,Fiorentina,Lazio,1,2,A,SER4,SER8,Florence,,43.7695604,11.2558136,74
89,I1,2019-10-29,18:00,Parma,Verona,0,1,A,SER12,SER19,Parma,,44.801485,10.3279036,61
90,I1,2019-10-29,20:00,Brescia,Inter,1,2,A,SER2,SER6,Brescia,,45.5415526,10.2118019,59
91,I1,2019-10-30,18:00,Napoli,Atalanta,2,2,D,SER11,SER0,Naples,,40.8517983,14.26812,69
92,I1,2019-10-30,20:00,Cagliari,Bologna,3,2,H,SER3,SER1,Cagliari,,39.2238411,9.1216613,69
93,I1,2019-10-30,20:00,Juventus,Genoa,2,1,H,SER7,SER5,Turin,,45.0703393,7.686864,59
94,I1,2019-10-30,20:00,Lazio,Torino,4,0,H,SER8,SER17,Rome,,41.9027835,12.4963655,67
95,I1,2019-10-30,20:00,Sampdoria,Lecce,1,1,D,SER14,SER9,Genoa,,44.4056499,8.946256,63
96,I1,2019-10-30,20:00,Sassuolo,Fiorentina,1,2,A,SER15,SER4,Sassuolo,,44.54433,10.7847741,56
97,I1,2019-10-30,20:00,Udinese,Roma,0,4,A,SER18,SER13,Udine,,46.0710668,13.2345794,51
98,I1,2019-10-31,20:00,Milan,Spal,1,0,H,SER10,SER16,Milan,,45.4642035,9.189982,53
99,I1,2019-11-02,14:00,Roma,Napoli,2,1,H,SER13,SER11,Rome,,41.9027835,12.4963655,65
100,I1,2019-11-02,17:00,Bologna,Inter,1,2,A,SER1,SER6,Bologna,,44.494887,11.3426162,54
101,I1,2019-11-02,19:45,Torino,Juventus,0,1,A,SER17,SER7,Turin,,45.0703393,7.686864,54
102,I1,2019-11-03,11:30,Atalanta,Cagliari,0,2,A,SER0,SER3,Bergamo,,45.6982642,9.6772698,53
103,I1,2019-11-03,14:00,Genoa,Udinese,1,3,A,SER5,SER18,Genoa,,44.4056499,8.946256,59
104,I1,2019-11-03,14:00,Lecce,Sassuolo,2,2,D,SER9,SER15,Lecce,,40.3515155,18.1750161,71
105,I1,2019-11-03,14:00,Verona,Brescia,2,1,H,SER19,SER2,Verona,,45.43838419999999,10.9916215,55
106,I1,2019-11-03,17:00,Fiorentina,Parma,1,1,D,SER4,SER12,Florence,,43.7695604,11.2558136,63
107,I1,2019-11-03,19:45,Milan,Lazio,1,2,A,SER10,SER8,Milan,,45.4642035,9.189982,53
108,I1,2019-11-04,19:45,Spal,Sampdoria,0,1,A,SER16,SER14,Ferrara,,44.8381237,11.619787,60
109,I1,2019-11-08,19:45,Sassuolo,Bologna,3,1,H,SER15,SER1,Sassuolo,,44.54433,10.7847741,53
110,I1,2019-11-09,14:00,Brescia,Torino,0,4,A,SER2,SER17,Brescia,,45.5415526,10.2118019,51
111,I1,2019-11-09,17:00,Inter,Verona,2,1,H,SER6,SER19,Milan,,45.4642035,9.189982,54
112,I1,2019-11-09,19:45,Napoli,Genoa,0,0,D,SER11,SER5,Naples,,40.8517983,14.26812,60
113,I1,2019-11-10,11:30,Cagliari,Fiorentina,5,2,H,SER3,SER4,Cagliari,,39.2238411,9.1216613,56
114,I1,2019-11-10,14:00,Lazio,Lecce,4,2,H,SER8,SER9,Rome,,41.9027835,12.4963655,58
115,I1,2019-11-10,14:00,Sampdoria,Atalanta,0,0,D,SER14,SER0,Genoa,,44.4056499,8.946256,49
116,I1,2019-11-10,14:00,Udinese,Spal,0,0,D,SER18,SER16,Udine,,46.0710668,13.2345794,51
117,I1,2019-11-10,17:00,Parma,Roma,2,0,H,SER12,SER13,Parma,,44.801485,10.3279036,50
118,I1,2019-11-10,19:45,Juventus,Milan,1,0,H,SER7,SER10,Turin,,45.0703393,7.686864,48
119,I1,2019-11-23,14:00,Atalanta,Juventus,1,3,A,SER0,SER7,Bergamo,,45.6982642,9.6772698,50
120,I1,2019-11-23,17:00,Milan,Napoli,1,1,D,SER10,SER11,Milan,,45.4642035,9.189982,53
121,I1,2019-11-23,19:45,Torino,Inter,0,3,A,SER17,SER6,Turin,,45.0703393,7.686864,48
122,I1,2019-11-24,11:30,Bologna,Parma,2,2,D,SER1,SER12,Bologna,,44.494887,11.3426162,57
123,I1,2019-11-24,14:00,Roma,Brescia,3,0,H,SER13,SER2,Rome,,41.9027835,12.4963655,57
124,I1,2019-11-24,14:00,Sassuolo,Lazio,1,2,A,SER15,SER8,Sassuolo,,44.54433,10.7847741,54
125,I1,2019-11-24,14:00,Verona,Fiorentina,1,0,H,SER19,SER4,Verona,,45.43838419999999,10.9916215,55
126,I1,2019-11-24,17:00,Sampdoria,Udinese,2,1,H,SER14,SER18,Genoa,,44.4056499,8.946256,55
127,I1,2019-11-25,14:00,Lecce,Cagliari,2,2,D,SER9,SER3,Lecce,,40.3515155,18.1750161,60
128,I1,2019-11-25,19:45,Spal,Genoa,1,1,D,SER16,SER5,Ferrara,,44.8381237,11.619787,58
129,I1,2019-11-30,14:00,Brescia,Atalanta,0,3,A,SER2,SER0,Brescia,,45.5415526,10.2118019,51
130,I1,2019-11-30,17:00,Genoa,Torino,0,1,A,SER5,SER17,Genoa,,44.4056499,8.946256,54
131,I1,2019-11-30,19:45,Fiorentina,Lecce,0,1,A,SER4,SER9,Florence,,43.7695604,11.2558136,55
132,I1,2019-12-01,11:30,Juventus,Sassuolo,2,2,D,SER7,SER15,Turin,,45.0703393,7.686864,42
133,I1,2019-12-01,14:00,Inter,Spal,2,1,H,SER6,SER16,Milan,,45.4642035,9.189982,46
134,I1,2019-12-01,14:00,Lazio,Udinese,3,0,H,SER8,SER18,Rome,,41.9027835,12.4963655,57
135,I1,2019-12-01,14:00,Parma,Milan,0,1,A,SER12,SER10,Parma,,44.801485,10.3279036,46
136,I1,2019-12-01,17:00,Napoli,Bologna,1,2,A,SER11,SER1,Naples,,40.8517983,14.26812,61
137,I1,2019-12-01,19:45,Verona,Roma,1,3,A,SER19,SER13,Verona,,45.43838419999999,10.9916215,48
138,I1,2019-12-02,19:45,Cagliari,Sampdoria,4,3,H,SER3,SER14,Cagliari,,39.2238411,9.1216613,63
139,I1,2019-12-06,19:45,Inter,Roma,0,0,D,SER6,SER13,Milan,,45.4642035,9.189982,42
140,I1,2019-12-07,14:00,Atalanta,Verona,3,2,H,SER0,SER19,Bergamo,,45.6982642,9.6772698,46
141,I1,2019-12-07,17:00,Udinese,Napoli,1,1,D,SER18,SER11,Udine,,46.0710668,13.2345794,44
142,I1,2019-12-07,19:45,Lazio,Juventus,3,1,H,SER8,SER7,Rome,,41.9027835,12.4963655,57
143,I1,2019-12-08,11:30,Lecce,Genoa,2,2,D,SER9,SER5,Lecce,,40.3515155,18.1750161,60
144,I1,2019-12-08,14:00,Sassuolo,Cagliari,2,2,D,SER15,SER3,Sassuolo,,44.54433,10.7847741,47
145,I1,2019-12-08,14:00,Spal,Brescia,0,1,A,SER16,SER2,Ferrara,,44.8381237,11.619787,47
146,I1,2019-12-08,14:00,Torino,Fiorentina,2,1,H,SER17,SER4,Turin,,45.0703393,7.686864,45
147,I1,2019-12-08,17:00,Sampdoria,Parma,0,1,A,SER14,SER12,Genoa,,44.4056499,8.946256,52
148,I1,2019-12-08,19:45,Bologna,Milan,2,3,A,SER1,SER10,Bologna,,44.494887,11.3426162,48
149,I1,2019-12-14,14:00,Brescia,Lecce,3,0,H,SER2,SER6,Brescia,,45.5415526,10.2118019,42
150,I1,2019-12-14,17:00,Napoli,Parma,1,2,A,SER11,SER12,Naples,,40.8517983,14.26812,56
151,I1,2019-12-14,19:45,Genoa,Sampdoria,0,1,A,SER5,SER14,Genoa,,44.4056499,8.946256,49
152,I1,2019-12-15,11:30,Verona,Torino,3,3,D,SER19,SER17,Verona,,45.43838419999999,10.9916215,42
153,I1,2019-12-15,14:00,Bologna,Atalanta,2,1,H,SER1,SER0,Bologna,,44.494887,11.3426162,43
154,I1,2019-12-15,14:00,Juventus,Udinese,3,1,H,SER7,SER18,Turin,,45.0703393,7.686864,42
155,I1,2019-12-15,14:00,Milan,Sassuolo,0,0,D,SER10,SER15,Milan,,45.4642035,9.189982,41
156,I1,2019-12-15,17:00,Roma,Spal,3,1,H,SER13,SER16,Rome,,41.9027835,12.4963655,56
157,I1,2019-12-15,19:45,Fiorentina,Inter,1,1,D,SER4,SER6,Florence,,43.7695604,11.2558136,51
158,I1,2019-12-16,19:45,Cagliari,Lazio,1,2,A,SER3,SER8,Cagliari,,39.2238411,9.1216613,60
159,I1,2019-12-18,17:55,Sampdoria,Juventus,1,2,A,SER14,SER7,Genoa,,44.4056499,8.946256,52
160,I1,2019-12-18,19:45,Brescia,Sassuolo,0,2,A,SER2,SER15,Brescia,,45.5415526,10.2118019,52
161,I1,2019-12-20,19:45,Fiorentina,Roma,1,4,A,SER4,SER13,Florence,,43.7695604,11.2558136,53
162,I1,2019-12-21,14:00,Udinese,Cagliari,2,1,H,SER18,SER3,Udine,,46.0710668,13.2345794,51
163,I1,2019-12-21,17:00,Inter,Genoa,4,0,H,SER6,SER5,Milan,,45.4642035,9.189982,51
164,I1,2019-12-21,19:45,Torino,Spal,1,2,A,SER17,SER16,Turin,,45.0703393,7.686864,50
165,I1,2019-12-22,11:30,Atalanta,Milan,5,0,H,SER0,SER10,Bergamo,,45.6982642,9.6772698,48
166,I1,2019-12-22,14:00,Lecce,Bologna,2,3,A,SER9,SER1,Lecce,,40.3515155,18.1750161,62
167,I1,2019-12-22,14:00,Parma,Brescia,1,1,D,SER12,SER2,Parma,,44.801485,10.3279036,49
168,I1,2019-12-22,19:45,Sassuolo,Napoli,1,2,A,SER15,SER11,Sassuolo,,44.54433,10.7847741,49
169,I1,2020-01-05,11:30,Brescia,Lazio,1,2,A,SER2,SER8,Brescia,,45.5415526,10.2118019,47
170,I1,2020-01-05,14:00,Spal,Verona,0,2,A,SER16,SER19,Ferrara,,44.8381237,11.619787,47
171,I1,2020-01-05,17:00,Genoa,Sassuolo,2,1,H,SER5,SER15,Genoa,,44.4056499,8.946256,46
172,I1,2020-01-05,19:45,Roma,Torino,0,2,A,SER13,SER17,Rome,,41.9027835,12.4963655,53
173,I1,2020-01-06,11:30,Bologna,Fiorentina,1,1,D,SER1,SER4,Bologna,,44.494887,11.3426162,45
174,I1,2020-01-06,14:00,Atalanta,Parma,5,0,H,SER0,SER12,Bergamo,,45.6982642,9.6772698,43
175,I1,2020-01-06,14:00,Juventus,Cagliari,4,0,H,SER7,SER3,Turin,,45.0703393,7.686864,46
176,I1,2020-01-06,14:00,Milan,Sampdoria,0,0,D,SER10,SER14,Milan,,45.4642035,9.189982,46
177,I1,2020-01-06,17:00,Lecce,Udinese,0,1,A,SER9,SER18,Lecce,,40.3515155,18.1750161,47
178,I1,2020-01-06,19:45,Napoli,Inter,1,3,A,SER11,SER6,Naples,,40.8517983,14.26812,47
179,I1,2020-01-11,14:00,Cagliari,Milan,0,2,A,SER3,SER10,Cagliari,,39.2238411,9.1216613,54
180,I1,2020-01-11,17:00,Lazio,Napoli,1,0,H,SER8,SER11,Rome,,41.9027835,12.4963655,53
181,I1,2020-01-11,19:45,Inter,Atalanta,1,1,D,SER6,SER0,Milan,,45.4642035,9.189982,48
182,I1,2020-01-12,11:30,Udinese,Sassuolo,3,0,H,SER18,SER15,Udine,,46.0710668,13.2345794,44
183,I1,2020-01-12,14:00,Fiorentina,Spal,1,0,H,SER4,SER16,Florence,,43.7695604,11.2558136,51
184,I1,2020-01-12,14:00,Sampdoria,Brescia,5,1,H,SER14,SER2,Genoa,,44.4056499,8.946256,49
185,I1,2020-01-12,14:00,Torino,Bologna,1,0,H,SER17,SER1,Turin,,45.0703393,7.686864,45
186,I1,2020-01-12,17:00,Verona,Genoa,2,1,H,SER19,SER5,Verona,,45.43838419999999,10.9916215,45
187,I1,2020-01-12,19:45,Roma,Juventus,1,2,A,SER13,SER7,Rome,,41.9027835,12.4963655,51
188,I1,2020-01-13,19:45,Parma,Lecce,2,0,H,SER12,SER9,Parma,,44.801485,10.3279036,42
189,I1,2020-01-18,14:00,Lazio,Sampdoria,5,1,H,SER8,SER14,Rome,,41.9027835,12.4963655,53
190,I1,2020-01-18,17:00,Sassuolo,Torino,2,1,H,SER15,SER17,Sassuolo,,44.54433,10.7847741,42
191,I1,2020-01-18,19:45,Napoli,Fiorentina,0,2,A,SER11,SER4,Naples,,40.8517983,14.26812,54
192,I1,2020-01-19,11:30,Milan,Udinese,3,2,H,SER10,SER18,Milan,,45.4642035,9.189982,43
193,I1,2020-01-19,14:00,Bologna,Verona,1,1,D,SER1,SER19,Bologna,,44.494887,11.3426162,44
194,I1,2020-01-19,14:00,Brescia,Cagliari,2,2,D,SER2,SER3,Brescia,,45.5415526,10.2118019,44
195,I1,2020-01-19,14:00,Lecce,Inter,1,1,D,SER9,SER6,Lecce,,40.3515155,18.1750161,54
196,I1,2020-01-19,17:00,Genoa,Roma,1,3,A,SER5,SER13,Genoa,,44.4056499,8.946256,43
197,I1,2020-01-19,19:45,Juventus,Parma,2,1,H,SER7,SER12,Turin,,45.0703393,7.686864,40
198,I1,2020-01-20,19:45,Atalanta,Spal,1,2,A,SER0,SER16,Bergamo,,45.6982642,9.6772698,41
199,I1,2020-01-24,19:45,Brescia,Milan,0,1,A,SER2,SER10,Brescia,,45.5415526,10.2118019,43
200,I1,2020-01-25,14:00,Spal,Bologna,1,3,A,SER16,SER1,Ferrara,,44.8381237,11.619787,44
201,I1,2020-01-25,17:00,Fiorentina,Genoa,0,0,D,SER4,SER5,Florence,,43.7695604,11.2558136,51
202,I1,2020-01-25,19:45,Torino,Atalanta,0,7,A,SER17,SER0,Turin,,45.0703393,7.686864,42
203,I1,2020-01-26,11:30,Inter,Cagliari,1,1,D,SER6,SER3,Milan,,45.4642035,9.189982,46
204,I1,2020-01-26,14:00,Parma,Udinese,2,0,H,SER12,SER18,Parma,,44.801485,10.3279036,46
205,I1,2020-01-26,14:00,Sampdoria,Sassuolo,0,0,D,SER14,SER15,Genoa,,44.4056499,8.946256,47
206,I1,2020-01-26,14:00,Verona,Lecce,3,0,H,SER19,SER9,Verona,,45.43838419999999,10.9916215,45
207,I1,2020-01-26,17:00,Roma,Lazio,1,1,D,SER13,SER8,Rome,,41.9027835,12.4963655,52
208,I1,2020-01-26,19:45,Napoli,Juventus,2,1,H,SER11,SER7,Naples,,40.8517983,14.26812,56
209,I1,2020-02-01,14:00,Bologna,Brescia,2,1,H,SER1,SER2,Bologna,,44.494887,11.3426162,50
210,I1,2020-02-01,17:00,Cagliari,Parma,2,2,D,SER3,SER12,Cagliari,,39.2238411,9.1216613,58
211,I1,2020-02-01,19:45,Sassuolo,Roma,4,2,H,SER15,SER13,Sassuolo,,44.54433,10.7847741,49
212,I1,2020-02-02,11:30,Juventus,Fiorentina,3,0,H,SER7,SER4,Turin,,45.0703393,7.686864,52
213,I1,2020-02-02,14:00,Atalanta,Genoa,2,2,D,SER0,SER5,Bergamo,,45.6982642,9.6772698,50
214,I1,2020-02-02,14:00,Lazio,Spal,5,1,H,SER8,SER16,Rome,,41.9027835,12.4963655,57
215,I1,2020-02-02,14:00,Milan,Verona,1,1,D,SER10,SER19,Milan,,45.4642035,9.189982,51
216,I1,2020-02-02,17:00,Lecce,Torino,4,0,H,SER9,SER17,Lecce,,40.3515155,18.1750161,58
217,I1,2020-02-02,19:45,Udinese,Inter,0,2,A,SER18,SER6,Udine,,46.0710668,13.2345794,46
218,I1,2020-02-03,19:45,Sampdoria,Napoli,2,4,A,SER14,SER11,Genoa,,44.4056499,8.946256,57
219,I1,2020-02-05,19:45,Lazio,Verona,0,0,D,SER8,SER19,Rome,,41.9027835,12.4963655,49
220,I1,2020-02-07,19:45,Roma,Bologna,2,3,A,SER13,SER1,Rome,,41.9027835,12.4963655,51
221,I1,2020-02-08,14:00,Fiorentina,Atalanta,1,2,A,SER4,SER0,Florence,,43.7695604,11.2558136,50
222,I1,2020-02-08,17:00,Torino,Sampdoria,1,3,A,SER17,SER14,Turin,,45.0703393,7.686864,44
223,I1,2020-02-08,19:45,Verona,Juventus,2,1,H,SER19,SER7,Verona,,45.43838419999999,10.9916215,46
224,I1,2020-02-09,11:30,Spal,Sassuolo,1,2,A,SER16,SER15,Ferrara,,44.8381237,11.619787,48
225,I1,2020-02-09,14:00,Brescia,Udinese,1,1,D,SER2,SER18,Brescia,,45.5415526,10.2118019,46
226,I1,2020-02-09,14:00,Genoa,Cagliari,1,0,H,SER5,SER3,Genoa,,44.4056499,8.946256,48
227,I1,2020-02-09,14:00,Napoli,Lecce,2,3,A,SER11,SER9,Naples,,40.8517983,14.26812,53
228,I1,2020-02-09,17:00,Parma,Lazio,0,1,A,SER12,SER8,Parma,,44.801485,10.3279036,47
229,I1,2020-02-09,19:45,Inter,Milan,4,2,H,SER6,SER10,Milan,,45.4642035,9.189982,46
230,I1,2020-02-15,14:00,Lecce,Spal,2,1,H,SER9,SER16,Lecce,,40.3515155,18.1750161,57
231,I1,2020-02-15,17:00,Bologna,Genoa,0,3,A,SER1,SER5,Bologna,,44.494887,11.3426162,52
