,Div,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,Result,HomeTeam ID,AwayTeam ID,City,Unnamed: 11,Latitude,Longitude,Avg Temp (in F)
194,SP1,2020-01-18,20:00,Eibar,Ath Madrid,2,0,H,LIG6,LIG2,Eibar,,43.1827331,-2.4814679,48
195,SP1,2020-01-19,11:00,Mallorca,Valencia,4,1,H,LIG12,LIG17,Palma,,39.5696005,2.6501603,52
196,SP1,2020-01-19,13:00,Betis,Sociedad,3,0,H,LIG4,LIG16,Seville,,37.3890924,-5.9844589,53
197,SP1,2020-01-19,15:00,Villarreal,Espanol,1,2,A,LIG19,LIG7,Villarreal,,39.9397706,-0.1005932,49
198,SP1,2020-01-19,17:30,Ath Bilbao,Celta,1,1,D,LIG1,LIG5,Bilbao,,43.2630126,-2.9349852,47
199,SP1,2020-01-19,20:00,Barcelona,Granada,1,0,H,LIG3,LIG9,Barcelona,,41.3850639,2.1734035,51
200,SP1,2020-01-24,20:00,Osasuna,Levante,2,0,H,LIG13,LIG11,Pamplona,,42.812526,-1.6457745,44
201,SP1,2020-01-25,12:00,Espanol,Ath Bilbao,1,1,D,LIG7,LIG1,Barcelona,,41.3850639,2.1734035,54
202,SP1,2020-01-25,15:00,Valencia,Barcelona,2,0,H,LIG17,LIG3,Valencia,,39.4699075,-0.3762881,54
203,SP1,2020-01-25,17:30,Alaves,Villarreal,1,2,A,LIG0,LIG19,Vitoria-Gasteiz,,42.850237,-2.6728711,42
204,SP1,2020-01-25,20:00,Sevilla,Granada,2,0,H,LIG15,LIG9,Seville,,37.3890924,-5.9844589,53
205,SP1,2020-01-26,11:00,Ath Madrid,Leganes,0,0,D,LIG2,LIG10,Madrid,,40.4167754,-3.7037902,47
206,SP1,2020-01-26,13:00,Celta,Eibar,0,0,D,LIG5,LIG6,Vigo,,42.24059889999999,-8.7207268,49
207,SP1,2020-01-26,15:00,Getafe,Betis,1,0,H,LIG8,LIG4,Getafe,,40.3082504,-3.7323934,46
208,SP1,2020-01-26,17:30,Sociedad,Mallorca,3,0,H,LIG16,LIG12,San Sebastian,,43.318334,-1.9812313,52
209,SP1,2020-01-26,20:00,Valladolid,Real Madrid,0,1,A,LIG18,LIG14,Valladolid,,41.652251,-4.724532099999999,40
210,SP1,2020-02-01,12:00,Granada,Espanol,2,1,H,LIG9,LIG7,Granada,,37.1773363,-3.5985571,54
211,SP1,2020-02-01,15:00,Real Madrid,Ath Madrid,1,0,H,LIG14,LIG2,Madrid,,40.4167754,-3.7037902,56
212,SP1,2020-02-01,17:30,Mallorca,Valladolid,0,1,A,LIG12,LIG18,Palma,,39.5696005,2.6501603,60
213,SP1,2020-02-01,20:00,Valencia,Celta,1,0,H,LIG17,LIG5,Valencia,,39.4699075,-0.3762881,66
214,SP1,2020-02-02,11:00,Leganes,Sociedad,2,1,H,LIG10,LIG16,Leganes,,40.3319506,-3.7686545,54
215,SP1,2020-02-02,13:00,Eibar,Betis,1,1,D,LIG6,LIG4,Eibar,,43.1827331,-2.4814679,61
216,SP1,2020-02-02,15:00,Ath Bilbao,Getafe,0,2,A,LIG1,LIG8,Bilbao,,43.2630126,-2.9349852,61
217,SP1,2020-02-02,17:30,Sevilla,Alaves,1,1,D,LIG15,LIG0,Seville,,37.3890924,-5.9844589,61
218,SP1,2020-02-02,17:30,Villarreal,Osasuna,3,1,H,LIG19,LIG13,Villarreal,,39.9397706,-0.1005932,64
219,SP1,2020-02-02,20:00,Barcelona,Levante,2,1,H,LIG3,LIG11,Barcelona,,41.3850639,2.1734035,61
220,SP1,2020-02-07,20:00,Alaves,Eibar,2,1,H,LIG0,LIG6,Vitoria-Gasteiz,,42.850237,-2.6728711,46
221,SP1,2020-02-08,12:00,Levante,Leganes,2,0,H,LIG11,LIG10,Valencia,,39.4699075,-0.3762881,55
222,SP1,2020-02-08,15:00,Getafe,Valencia,3,0,H,LIG8,LIG17,Getafe,,40.3082504,-3.7323934,49
223,SP1,2020-02-08,17:30,Valladolid,Villarreal,1,1,D,LIG18,LIG19,Valladolid,,41.652251,-4.724532099999999,46
224,SP1,2020-02-08,20:00,Ath Madrid,Granada,1,0,H,LIG2,LIG9,Madrid,,40.4167754,-3.7037902,50
225,SP1,2020-02-09,11:00,Espanol,Mallorca,1,0,H,LIG7,LIG12,Barcelona,,41.3850639,2.1734035,56
226,SP1,2020-02-09,13:00,Sociedad,Ath Bilbao,2,1,H,LIG16,LIG1,San Sebastian,,43.318334,-1.9812313,55
227,SP1,2020-02-09,15:00,Osasuna,Real Madrid,1,4,A,LIG13,LIG14,Pamplona,,42.812526,-1.6457745,48
228,SP1,2020-02-09,17:30,Celta,Sevilla,2,1,H,LIG5,LIG15,Vigo,,42.24059889999999,-8.7207268,51
229,SP1,2020-02-09,20:00,Betis,Barcelona,2,3,A,LIG4,LIG3,Seville,,37.3890924,-5.9844589,59
230,SP1,2020-02-14,20:00,Valencia,Ath Madrid,2,2,D,LIG17,LIG2,Valencia,,39.4699075,-0.3762881,62
231,SP1,2020-02-15,12:00,Mallorca,Alaves,1,0,H,LIG12,LIG0,Palma,,39.5696005,2.6501603,60
232,SP1,2020-02-15,15:00,Barcelona,Getafe,2,1,H,LIG3,LIG8,Barcelona,,41.3850639,2.1734035,59
233,SP1,2020-02-15,17:30,Villarreal,Levante,2,1,H,LIG19,LIG11,Villarreal,,39.9397706,-0.1005932,61
234,SP1,2020-02-15,20:00,Granada,Valladolid,2,1,H,LIG9,LIG18,Granada,,37.1773363,-3.5985571,56
235,SP1,2020-02-16,11:00,Sevilla,Espanol,2,2,D,LIG15,LIG7,Seville,,37.3890924,-5.9844589,63
236,SP1,2020-02-16,13:00,Leganes,Betis,0,0,D,LIG10,LIG4,Leganes,,40.3319506,-3.7686545,57
237,SP1,2020-02-16,17:30,Ath Bilbao,Osasuna,0,1,A,LIG1,LIG13,Bilbao,,43.2630126,-2.9349852,63
238,SP1,2020-02-16,20:00,Real Madrid,Celta,2,2,D,LIG14,LIG5,Madrid,,40.4167754,-3.7037902,57
239,SP1,2020-02-21,20:00,Betis,Mallorca,3,3,D,LIG4,LIG12,Seville,,37.3890924,-5.9844589,61
240,SP1,2020-02-22,12:00,Celta,Leganes,1,0,H,LIG5,LIG10,Vigo,,42.24059889999999,-8.7207268,56
241,SP1,2020-02-22,15:00,Barcelona,Eibar,5,0,H,LIG3,LIG6,Barcelona,,41.3850639,2.1734035,58
242,SP1,2020-02-22,17:30,Sociedad,Valencia,3,0,H,LIG16,LIG17,San Sebastian,,43.318334,-1.9812313,56
243,SP1,2020-02-22,20:00,Levante,Real Madrid,1,0,H,LIG11,LIG14,Valencia,,39.4699075,-0.3762881,60
244,SP1,2020-02-23,11:00,Osasuna,Granada,0,3,A,LIG13,LIG9,Pamplona,,42.812526,-1.6457745,55
245,SP1,2020-02-23,13:00,Alaves,Ath Bilbao,2,1,H,LIG0,LIG1,Vitoria-Gasteiz,,42.850237,-2.6728711,58
246,SP1,2020-02-23,15:00,Valladolid,Espanol,2,1,H,LIG18,LIG7,Valladolid,,41.652251,-4.724532099999999,57
247,SP1,2020-02-23,17:30,Getafe,Sevilla,0,3,A,LIG8,LIG15,Getafe,,40.3082504,-3.7323934,62
248,SP1,2020-02-23,20:00,Ath Madrid,Villarreal,3,1,H,LIG2,LIG19,Madrid,,40.4167754,-3.7037902,64
249,SP1,2020-02-28,20:00,Sociedad,Valladolid,1,0,H,LIG16,LIG18,San Sebastian,,43.318334,-1.9812313,57
250,SP1,2020-02-29,12:00,Eibar,Levante,3,0,H,LIG6,LIG11,Eibar,,43.1827331,-2.4814679,53
251,SP1,2020-02-29,15:00,Valencia,Betis,2,1,H,LIG17,LIG4,Valencia,,39.4699075,-0.3762881,64
252,SP1,2020-02-29,17:30,Leganes,Alaves,1,1,D,LIG10,LIG0,Leganes,,40.3319506,-3.7686545,49
253,SP1,2020-02-29,20:00,Granada,Celta,0,0,D,LIG9,LIG5,Granada,,37.1773363,-3.5985571,55
254,SP1,2020-03-01,11:00,Sevilla,Osasuna,3,2,H,LIG15,LIG13,Seville,,37.3890924,-5.9844589,58
255,SP1,2020-03-01,13:00,Ath Bilbao,Villarreal,1,0,H,LIG1,LIG19,Bilbao,,43.2630126,-2.9349852,58
256,SP1,2020-03-01,15:00,Espanol,Ath Madrid,1,1,D,LIG7,LIG2,Barcelona,,41.3850639,2.1734035,60
257,SP1,2020-03-01,17:30,Mallorca,Getafe,0,1,A,LIG12,LIG8,Palma,,39.5696005,2.6501603,61
258,SP1,2020-03-01,20:00,Real Madrid,Barcelona,2,0,H,LIG14,LIG3,Madrid,,40.4167754,-3.7037902,50
259,SP1,2020-03-06,20:00,Alaves,Valencia,1,1,D,LIG0,LIG17,Vitoria-Gasteiz,,42.850237,-2.6728711,38
260,SP1,2020-03-07,12:00,Eibar,Mallorca,1,2,A,LIG6,LIG12,Eibar,,43.1827331,-2.4814679,50
261,SP1,2020-03-07,15:00,Ath Madrid,Sevilla,2,2,D,LIG2,LIG15,Madrid,,40.4167754,-3.7037902,51
262,SP1,2020-03-07,17:30,Barcelona,Sociedad,1,0,H,LIG3,LIG16,Barcelona,,41.3850639,2.1734035,55
263,SP1,2020-03-07,20:00,Getafe,Celta,0,0,D,LIG8,LIG5,Getafe,,40.3082504,-3.7323934,50
264,SP1,2020-03-08,11:00,Osasuna,Espanol,1,0,H,LIG13,LIG7,Pamplona,,42.812526,-1.6457745,49
265,SP1,2020-03-08,13:00,Valladolid,Ath Bilbao,1,4,A,LIG18,LIG1,Valladolid,,41.652251,-4.724532099999999,47
266,SP1,2020-03-08,15:00,Levante,Granada,1,1,D,LIG11,LIG9,Valencia,,39.4699075,-0.3762881,59
267,SP1,2020-03-08,17:30,Villarreal,Leganes,1,2,A,LIG19,LIG10,Villarreal,,39.9397706,-0.1005932,60
268,SP1,2020-03-08,20:00,Betis,Real Madrid,2,1,H,LIG4,LIG14,Seville,,37.3890924,-5.9844589,60
269,SP1,2020-03-10,19:00,Eibar,Sociedad,1,2,A,LIG6,LIG16,Eibar,,43.1827331,-2.4814679,55
270,SP1,2020-06-11,21:00,Sevilla,Betis,2,0,H,LIG15,LIG4,Seville,,37.3890924,-5.9844589,72
271,SP1,2020-06-12,18:30,Granada,Getafe,2,1,H,LIG9,LIG8,Granada,,37.1773363,-3.5985571,61
272,SP1,2020-06-12,21:00,Valencia,Levante,1,1,D,LIG17,LIG11,Valencia,,39.4699075,-0.3762881,75
273,SP1,2020-06-13,13:00,Espanol,Alaves,2,0,H,LIG7,LIG0,Barcelona,,41.3850639,2.1734035,73
274,SP1,2020-06-13,16:00,Celta,Villarreal,0,1,A,LIG5,LIG19,Vigo,,42.24059889999999,-8.7207268,59
275,SP1,2020-06-13,18:30,Leganes,Valladolid,1,2,A,LIG10,LIG18,Leganes,,40.3319506,-3.7686545,64
276,SP1,2020-06-13,21:00,Mallorca,Barcelona,0,4,A,LIG12,LIG3,Palma,,39.5696005,2.6501603,74
277,SP1,2020-06-14,13:00,Ath Bilbao,Ath Madrid,1,1,D,LIG1,LIG2,Bilbao,,43.2630126,-2.9349852,67
278,SP1,2020-06-14,18:30,Real Madrid,Eibar,3,1,H,LIG14,LIG6,Madrid,,40.4167754,-3.7037902,69
279,SP1,2020-06-14,21:00,Sociedad,Osasuna,1,1,D,LIG16,LIG13,San Sebastian,,43.318334,-1.9812313,64
280,SP1,2020-06-15,18:30,Levante,Sevilla,1,1,D,LIG11,LIG15,Valencia,,39.4699075,-0.3762881,80
281,SP1,2020-06-15,21:00,Betis,Granada,2,2,D,LIG4,LIG9,Seville,,37.3890924,-5.9844589,77
282,SP1,2020-06-16,18:30,Getafe,Espanol,0,0,D,LIG8,LIG7,Getafe,,40.3082504,-3.7323934,70
283,SP1,2020-06-16,18:30,Villarreal,Mallorca,1,0,H,LIG19,LIG12,Villarreal,,39.9397706,-0.1005932,73
284,SP1,2020-06-16,21:00,Barcelona,Leganes,2,0,H,LIG3,LIG10,Barcelona,,41.3850639,2.1734035,70
285,SP1,2020-06-17,18:30,Eibar,Ath Bilbao,2,2,D,LIG6,LIG1,Eibar,,43.1827331,-2.4814679,62
286,SP1,2020-06-17,18:30,Valladolid,Celta,0,0,D,LIG18,LIG5,Valladolid,,41.652251,-4.724532099999999,60
287,SP1,2020-06-17,21:00,Osasuna,Ath Madrid,0,5,A,LIG13,LIG2,Pamplona,,42.812526,-1.6457745,61
288,SP1,2020-06-18,18:30,Alaves,Sociedad,2,0,H,LIG0,LIG16,Vitoria-Gasteiz,,42.850237,-2.6728711,60
289,SP1,2020-06-18,21:00,Real Madrid,Valencia,3,0,H,LIG14,LIG17,Madrid,,40.4167754,-3.7037902,73
290,SP1,2020-06-19,18:30,Granada,Villarreal,0,1,A,LIG9,LIG19,Granada,,37.1773363,-3.5985571,74
291,SP1,2020-06-19,18:30,Mallorca,Leganes,1,1,D,LIG12,LIG10,Palma,,39.5696005,2.6501603,75
292,SP1,2020-06-19,21:00,Sevilla,Barcelona,0,0,D,LIG15,LIG3,Seville,,37.3890924,-5.9844589,79
293,SP1,2020-06-20,13:00,Espanol,Levante,1,3,A,LIG7,LIG11,Barcelona,,41.3850639,2.1734035,74
294,SP1,2020-06-20,16:00,Ath Bilbao,Betis,1,0,H,LIG1,LIG4,Bilbao,,43.2630126,-2.9349852,70
295,SP1,2020-06-20,18:30,Getafe,Eibar,1,1,D,LIG8,LIG6,Getafe,,40.3082504,-3.7323934,81
296,SP1,2020-06-20,21:00,Ath Madrid,Valladolid,1,0,H,LIG2,LIG18,Madrid,,40.4167754,-3.7037902,83
297,SP1,2020-06-21,13:00,Celta,Alaves,6,0,H,LIG5,LIG0,Vigo,,42.24059889999999,-8.7207268,65
298,SP1,2020-06-21,18:30,Valencia,Osasuna,2,0,H,LIG17,LIG13,Valencia,,39.4699075,-0.3762881,80
299,SP1,2020-06-21,21:00,Sociedad,Real Madrid,1,2,A,LIG16,LIG14,San Sebastian,,43.318334,-1.9812313,69
300,SP1,2020-06-22,18:30,Villarreal,Sevilla,2,2,D,LIG19,LIG15,Villarreal,,39.9397706,-0.1005932,79
301,SP1,2020-06-22,21:00,Leganes,Granada,0,0,D,LIG10,LIG9,Leganes,,40.3319506,-3.7686545,85
302,SP1,2020-06-23,18:30,Levante,Ath Madrid,0,1,A,LIG11,LIG2,Valencia,,39.4699075,-0.3762881,80
303,SP1,2020-06-23,18:30,Valladolid,Getafe,1,1,D,LIG18,LIG8,Valladolid,,41.652251,-4.724532099999999,82
304,SP1,2020-06-23,21:00,Barcelona,Ath Bilbao,1,0,H,LIG3,LIG1,Barcelona,,41.3850639,2.1734035,78
305,SP1,2020-06-24,18:30,Alaves,Osasuna,0,1,A,LIG0,LIG13,Vitoria-Gasteiz,,42.850237,-2.6728711,78
306,SP1,2020-06-24,18:30,Sociedad,Celta,0,1,A,LIG16,LIG5,San Sebastian,,43.318334,-1.9812313,81
307,SP1,2020-06-24,21:00,Real Madrid,Mallorca,2,0,H,LIG14,LIG12,Madrid,,40.4167754,-3.7037902,85
308,SP1,2020-06-25,18:30,Eibar,Valencia,1,0,H,LIG6,LIG17,Eibar,,43.1827331,-2.4814679,72
309,SP1,2020-06-25,21:00,Betis,Espanol,1,0,H,LIG4,LIG7,Seville,,37.3890924,-5.9844589,82
310,SP1,2020-06-26,21:00,Sevilla,Valladolid,1,1,D,LIG15,LIG18,Seville,,37.3890924,-5.9844589,80
311,SP1,2020-06-27,13:00,Ath Bilbao,Mallorca,3,1,H,LIG1,LIG12,Bilbao,,43.2630126,-2.9349852,75
312,SP1,2020-06-27,16:00,Celta,Barcelona,2,2,D,LIG5,LIG3,Vigo,,42.24059889999999,-8.7207268,64
313,SP1,2020-06-27,18:30,Osasuna,Leganes,2,1,H,LIG13,LIG10,Pamplona,,42.812526,-1.6457745,75
314,SP1,2020-06-27,21:00,Ath Madrid,Alaves,2,1,H,LIG2,LIG0,Madrid,,40.4167754,-3.7037902,80
315,SP1,2020-06-28,13:00,Levante,Betis,4,2,H,LIG11,LIG4,Valencia,,39.4699075,-0.3762881,81
316,SP1,2020-06-28,16:00,Villarreal,Valencia,2,0,H,LIG19,LIG17,Villarreal,,39.9397706,-0.1005932,80
317,SP1,2020-06-28,18:30,Granada,Eibar,1,2,A,LIG9,LIG6,Granada,,37.1773363,-3.5985571,82
318,SP1,2020-06-28,21:00,Espanol,Real Madrid,0,1,A,LIG7,LIG14,Barcelona,,41.3850639,2.1734035,79
319,SP1,2020-06-29,21:00,Getafe,Sociedad,2,1,H,LIG8,LIG16,Getafe,,40.3082504,-3.7323934,86
320,SP1,2020-06-30,18:30,Mallorca,Celta,5,1,H,LIG12,LIG5,Palma,,39.5696005,2.6501603,85
321,SP1,2020-06-30,20:00,Leganes,Sevilla,0,3,A,LIG10,LIG15,Leganes,,40.3319506,-3.7686545,89
322,SP1,2020-06-30,21:00,Barcelona,Ath Madrid,2,2,D,LIG3,LIG2,Barcelona,,41.3850639,2.1734035,79
323,SP1,2020-07-01,18:30,Alaves,Granada,0,2,A,LIG0,LIG9,Vitoria-Gasteiz,,42.850237,-2.6728711,66
324,SP1,2020-07-01,18:30,Valencia,Ath Bilbao,0,2,A,LIG17,LIG1,Valencia,,39.4699075,-0.3762881,87
325,SP1,2020-07-01,21:00,Betis,Villarreal,0,2,A,LIG4,LIG19,Seville,,37.3890924,-5.9844589,86
326,SP1,2020-07-01,21:00,Valladolid,Levante,0,0,D,LIG18,LIG11,Valladolid,,41.652251,-4.724532099999999,77
327,SP1,2020-07-02,18:30,Eibar,Osasuna,0,2,A,LIG6,LIG13,Eibar,,43.1827331,-2.4814679,63
328,SP1,2020-07-02,18:30,Sociedad,Espanol,2,1,H,LIG16,LIG7,San Sebastian,,43.318334,-1.9812313,63
329,SP1,2020-07-02,21:00,Real Madrid,Getafe,1,0,H,LIG14,LIG8,Madrid,,40.4167754,-3.7037902,84
330,SP1,2020-07-03,21:00,Ath Madrid,Mallorca,3,0,H,LIG2,LIG12,Madrid,,40.4167754,-3.7037902,79
331,SP1,2020-07-04,16:00,Celta,Betis,1,1,D,LIG5,LIG4,Vigo,,42.24059889999999,-8.7207268,68
332,SP1,2020-07-04,18:30,Valladolid,Alaves,1,0,H,LIG18,LIG0,Valladolid,,41.652251,-4.724532099999999,71
333,SP1,2020-07-04,21:00,Granada,Valencia,2,2,D,LIG9,LIG17,Granada,,37.1773363,-3.5985571,83
334,SP1,2020-07-05,13:00,Ath Bilbao,Real Madrid,0,1,A,LIG1,LIG14,Bilbao,,43.2630126,-2.9349852,74
335,SP1,2020-07-05,16:00,Espanol,Leganes,0,1,A,LIG7,LIG10,Barcelona,,41.3850639,2.1734035,81
336,SP1,2020-07-05,18:30,Osasuna,Getafe,0,0,D,LIG13,LIG8,Pamplona,,42.812526,-1.6457745,73
337,SP1,2020-07-05,21:00,Villarreal,Barcelona,1,4,A,LIG19,LIG3,Villarreal,,39.9397706,-0.1005932,81
338,SP1,2020-07-06,18:30,Levante,Sociedad,1,1,D,LIG11,LIG16,Valencia,,39.4699075,-0.3762881,86
339,SP1,2020-07-06,21:00,Sevilla,Eibar,1,0,H,LIG15,LIG6,Seville,,37.3890924,-5.9844589,95
340,SP1,2020-07-07,18:30,Valencia,Valladolid,2,1,H,LIG17,LIG18,Valencia,,39.4699075,-0.3762881,83
341,SP1,2020-07-07,21:00,Celta,Ath Madrid,1,1,D,LIG5,LIG2,Vigo,,42.24059889999999,-8.7207268,74
342,SP1,2020-07-08,19:30,Betis,Osasuna,3,0,H,LIG4,LIG13,Seville,,37.3890924,-5.9844589,91
343,SP1,2020-07-08,19:30,Getafe,Villarreal,1,3,A,LIG8,LIG19,Getafe,,40.3082504,-3.7323934,88
344,SP1,2020-07-08,21:00,Barcelona,Espanol,1,0,H,LIG3,LIG7,Barcelona,,41.3850639,2.1734035,81
345,SP1,2020-07-09,18:30,Eibar,Leganes,0,0,D,LIG6,LIG10,Eibar,,43.1827331,-2.4814679,71
346,SP1,2020-07-09,18:30,Mallorca,Levante,2,0,H,LIG12,LIG11,Palma,,39.5696005,2.6501603,84
347,SP1,2020-07-09,21:00,Ath Bilbao,Sevilla,1,2,A,LIG1,LIG15,Bilbao,,43.2630126,-2.9349852,73
348,SP1,2020-07-10,18:30,Sociedad,Granada,2,3,A,LIG16,LIG9,San Sebastian,,43.318334,-1.9812313,66
349,SP1,2020-07-10,21:00,Real Madrid,Alaves,2,0,H,LIG14,LIG0,Madrid,,40.4167754,-3.7037902,83
350,SP1,2020-07-11,16:00,Osasuna,Celta,2,1,H,LIG13,LIG5,Pamplona,,42.812526,-1.6457745,68
351,SP1,2020-07-11,18:30,Valladolid,Barcelona,0,1,A,LIG18,LIG3,Valladolid,,41.652251,-4.724532099999999,73
352,SP1,2020-07-11,21:00,Ath Madrid,Betis,1,0,H,LIG2,LIG4,Madrid,,40.4167754,-3.7037902,86
353,SP1,2020-07-12,13:00,Espanol,Eibar,0,2,A,LIG7,LIG6,Barcelona,,41.3850639,2.1734035,81
354,SP1,2020-07-12,16:00,Levante,Ath Bilbao,1,2,A,LIG11,LIG1,Valencia,,39.4699075,-0.3762881,81
355,SP1,2020-07-12,18:30,Leganes,Valencia,1,0,H,LIG10,LIG17,Leganes,,40.3319506,-3.7686545,84
356,SP1,2020-07-12,21:00,Sevilla,Mallorca,2,0,H,LIG15,LIG12,Seville,,37.3890924,-5.9844589,93
357,SP1,2020-07-13,18:30,Alaves,Getafe,0,0,D,LIG0,LIG8,Vitoria-Gasteiz,,42.850237,-2.6728711,68
358,SP1,2020-07-13,18:30,Villarreal,Sociedad,1,2,A,LIG19,LIG16,Villarreal,,39.9397706,-0.1005932,80
359,SP1,2020-07-13,21:00,Granada,Real Madrid,1,2,A,LIG9,LIG14,Granada,,37.1773363,-3.5985571,82
