Div,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,Result,HomeTeam ID,AwayTeam ID,City,Team ID,Opponent,Attendance
D1,2020-02-15,14:30,Union Berlin,Leverkusen,2,3,A,BUN15,BUN9,Berlin,BUN15,Bayer 04 Leverkusen,"22,012"
D1,2020-02-15,14:30,Hoffenheim,Wolfsburg,2,3,A,BUN8,BUN17,Sinsheim,BUN8,VfL Wolfsburg,"22,506"
D1,2020-02-15,14:30,Paderborn,Hertha,1,2,A,BUN12,BUN7,Paderborn,BUN12,Hertha Berlin,"14,687"
D1,2020-02-15,14:30,Augsburg,Freiburg,1,1,D,BUN0,BUN6,Augsburg,BUN0,SC Freiburg,"26,822"
D1,2020-02-15,17:30,Fortuna Dusseldorf,M'gladbach,1,4,A,BUN5,BUN11,Dusseldorf,BUN5,Borussia Mönchengladbach,"51,000"
D1,2020-02-16,17:00,Mainz,Schalke 04,0,0,D,BUN10,BUN14,Mainz,BUN10,FC Schalke 04,"27,482"
D1,2020-02-16,14:30,FC Koln,Bayern Munich,1,4,A,BUN4,BUN1,Cologne,BUN4,Bayern Munich,"50,000"
D1,2020-02-21,19:30,Bayern Munich,Paderborn,3,2,H,BUN1,BUN12,Munich,BUN1,SC Paderborn 07,"75,000"
D1,2020-02-22,14:30,Hertha,FC Koln,0,5,A,BUN7,BUN4,Berlin,BUN7,1. FC Köln,"46,207"
D1,2020-02-22,14:30,Freiburg,Fortuna Dusseldorf,0,2,A,BUN6,BUN5,Freiburg,BUN6,Fortuna Düsseldorf,"24,000"
D1,2020-02-22,17:30,Schalke 04,RB Leipzig,0,5,A,BUN14,BUN13,Gelsenkirchen,BUN14,RB Leipzig,"61,433"
D1,2020-02-22,14:30,Werder Bremen,Dortmund,0,2,A,BUN16,BUN2,Bremen,BUN16,Borussia Dortmund,"42,100"
D1,2020-02-22,14:30,M'gladbach,Hoffenheim,1,1,D,BUN11,BUN8,Monchengladbach,BUN11,1899 Hoffenheim,"50,250"
D1,2020-02-23,14:30,Leverkusen,Augsburg,2,0,H,BUN9,BUN0,Leverkusen,BUN9,FC Augsburg,"23,703"
D1,2020-02-23,17:00,Wolfsburg,Mainz,4,0,H,BUN17,BUN10,Wolfsburg,BUN17,Mainz 05,"21,058"
D1,2020-02-24,19:30,Ein Frankfurt,Union Berlin,1,2,A,BUN3,BUN15,Frankfurt,BUN3,1. FC Union Berlin,"47,000"
D1,2020-02-28,19:30,Fortuna Dusseldorf,Hertha,3,3,D,BUN5,BUN7,Dusseldorf,BUN5,Hertha Berlin,"31,632"
D1,2020-02-29,14:30,Mainz,Paderborn,2,0,H,BUN10,BUN12,Mainz,BUN10,SC Paderborn 07,"24,231"
D1,2020-02-29,17:30,FC Koln,Schalke 04,3,0,H,BUN4,BUN14,Cologne,BUN4,FC Schalke 04,"50,000"
D1,2020-02-29,14:30,Augsburg,M'gladbach,2,3,A,BUN0,BUN11,Augsburg,BUN0,Borussia Mönchengladbach,"29,303"
D1,2020-02-29,14:30,Dortmund,Freiburg,1,0,H,BUN2,BUN6,Dortmund,BUN2,SC Freiburg,"81,365"
D1,2020-02-29,14:30,Hoffenheim,Bayern Munich,0,6,A,BUN8,BUN1,Sinsheim,BUN8,Bayern Munich,"30,150"
D1,2020-03-01,12:30,Union Berlin,Wolfsburg,2,2,D,BUN15,BUN17,Berlin,BUN15,VfL Wolfsburg,"22,012"
D1,2020-03-01,14:30,RB Leipzig,Leverkusen,1,1,D,BUN13,BUN9,Leipzig,BUN13,Bayer 04 Leverkusen,"41,216"
D1,2020-03-06,19:00,Paderborn,FC Koln,1,2,A,BUN12,BUN4,Paderborn,BUN12,1. FC Köln,"15,000"
D1,2020-03-07,14:30,Hertha,Werder Bremen,2,2,D,BUN7,BUN16,Berlin,BUN7,Werder Bremen,"58,028"
D1,2020-03-07,14:30,Wolfsburg,RB Leipzig,0,0,D,BUN17,BUN13,Wolfsburg,BUN17,RB Leipzig,"27,195"
D1,2020-03-07,14:30,Schalke 04,Hoffenheim,1,1,D,BUN14,BUN8,Gelsenkirchen,BUN14,1899 Hoffenheim,"58,324"
D1,2020-03-07,14:30,Freiburg,Union Berlin,3,1,H,BUN6,BUN15,Freiburg,BUN6,1. FC Union Berlin,"24,000"
D1,2020-03-07,17:30,M'gladbach,Dortmund,1,2,A,BUN11,BUN2,Monchengladbach,BUN11,Borussia Dortmund,"54,022"
D1,2020-03-07,14:30,Leverkusen,Ein Frankfurt,4,0,H,BUN9,BUN3,Leverkusen,BUN9,Eintracht Frankfurt,"30,210"
D1,2020-03-08,17:00,Mainz,Fortuna Dusseldorf,1,1,D,BUN10,BUN5,Mainz,BUN10,Fortuna Düsseldorf,"21,409"
D1,2020-03-08,14:30,Bayern Munich,Augsburg,2,0,H,BUN1,BUN0,Munich,BUN1,FC Augsburg,"75,000"
D1,2020-03-11,17:30,M'gladbach,FC Koln,2,1,H,BUN11,BUN4,Monchengladbach,BUN11,1. FC Köln,
D1,2020-05-16,14:30,Hoffenheim,Hertha,0,3,A,BUN8,BUN7,Sinsheim,BUN8,Hertha Berlin,
D1,2020-05-16,14:30,Fortuna Dusseldorf,Paderborn,0,0,D,BUN5,BUN12,Dusseldorf,BUN5,SC Paderborn 07,
D1,2020-05-16,14:30,Augsburg,Wolfsburg,1,2,A,BUN0,BUN17,Augsburg,BUN0,VfL Wolfsburg,
D1,2020-05-16,14:30,RB Leipzig,Freiburg,1,1,D,BUN13,BUN6,Leipzig,BUN13,SC Freiburg,
D1,2020-05-16,14:30,Dortmund,Schalke 04,4,0,H,BUN2,BUN14,Dortmund,BUN2,FC Schalke 04,
D1,2020-05-16,17:30,Ein Frankfurt,M'gladbach,1,3,A,BUN3,BUN11,Frankfurt,BUN3,Borussia Mönchengladbach,
D1,2020-05-17,14:30,FC Koln,Mainz,2,2,D,BUN4,BUN10,Cologne,BUN4,Mainz 05,
D1,2020-05-17,17:00,Union Berlin,Bayern Munich,0,2,A,BUN15,BUN1,Berlin,BUN15,Bayern Munich,
D1,2020-05-18,19:30,Werder Bremen,Leverkusen,1,4,A,BUN16,BUN9,Bremen,BUN16,Bayer 04 Leverkusen,
D1,2020-05-22,19:30,Hertha,Union Berlin,4,0,H,BUN7,BUN15,Berlin,BUN7,1. FC Union Berlin,
D1,2020-05-23,17:30,Bayern Munich,Ein Frankfurt,5,2,H,BUN1,BUN3,Munich,BUN1,Eintracht Frankfurt,
D1,2020-05-23,14:30,Freiburg,Werder Bremen,0,1,A,BUN6,BUN16,Freiburg,BUN6,Werder Bremen,
D1,2020-05-23,14:30,M'gladbach,Leverkusen,1,3,A,BUN11,BUN9,Monchengladbach,BUN11,Bayer 04 Leverkusen,
D1,2020-05-23,14:30,Wolfsburg,Dortmund,0,2,A,BUN17,BUN2,Wolfsburg,BUN17,Borussia Dortmund,
D1,2020-05-23,14:30,Paderborn,Hoffenheim,1,1,D,BUN12,BUN8,Paderborn,BUN12,1899 Hoffenheim,
D1,2020-05-24,12:30,Schalke 04,Augsburg,0,3,A,BUN14,BUN0,Gelsenkirchen,BUN14,FC Augsburg,
D1,2020-05-24,14:30,Mainz,RB Leipzig,0,5,A,BUN10,BUN13,Mainz,BUN10,RB Leipzig,
D1,2020-05-24,17:00,FC Koln,Fortuna Dusseldorf,2,2,D,BUN4,BUN5,Cologne,BUN4,Fortuna Düsseldorf,
D1,2020-05-26,19:30,Werder Bremen,M'gladbach,0,0,D,BUN16,BUN11,Bremen,BUN16,Borussia Mönchengladbach,
D1,2020-05-26,17:30,Dortmund,Bayern Munich,0,1,A,BUN2,BUN1,Dortmund,BUN2,Bayern Munich,
D1,2020-05-26,19:30,Leverkusen,Wolfsburg,1,4,A,BUN9,BUN17,Leverkusen,BUN9,VfL Wolfsburg,
D1,2020-05-26,19:30,Ein Frankfurt,Freiburg,3,3,D,BUN3,BUN6,Frankfurt,BUN3,SC Freiburg,
D1,2020-05-27,19:30,Hoffenheim,FC Koln,3,1,H,BUN8,BUN4,Sinsheim,BUN8,1. FC Köln,
D1,2020-05-27,19:30,Augsburg,Paderborn,0,0,D,BUN0,BUN12,Augsburg,BUN0,SC Paderborn 07,
D1,2020-05-27,17:30,RB Leipzig,Hertha,2,2,D,BUN13,BUN7,Leipzig,BUN13,Hertha Berlin,
D1,2020-05-27,19:30,Fortuna Dusseldorf,Schalke 04,2,1,H,BUN5,BUN14,Dusseldorf,BUN5,FC Schalke 04,
D1,2020-05-27,19:30,Union Berlin,Mainz,1,1,D,BUN15,BUN10,Berlin,BUN15,Mainz 05,
D1,2020-05-29,19:30,Freiburg,Leverkusen,0,1,A,BUN6,BUN9,Freiburg,BUN6,Bayer 04 Leverkusen,
D1,2020-05-30,14:30,Mainz,Hoffenheim,0,1,A,BUN10,BUN8,Mainz,BUN10,1899 Hoffenheim,
D1,2020-05-30,14:30,Hertha,Augsburg,2,0,H,BUN7,BUN0,Berlin,BUN7,FC Augsburg,
D1,2020-05-30,14:30,Schalke 04,Werder Bremen,0,1,A,BUN14,BUN16,Gelsenkirchen,BUN14,Werder Bremen,
D1,2020-05-30,17:30,Bayern Munich,Fortuna Dusseldorf,5,0,H,BUN1,BUN5,Munich,BUN1,Fortuna Düsseldorf,
D1,2020-05-30,14:30,Wolfsburg,Ein Frankfurt,1,2,A,BUN17,BUN3,Wolfsburg,BUN17,Eintracht Frankfurt,
D1,2020-05-31,17:00,Paderborn,Dortmund,1,6,A,BUN12,BUN2,Paderborn,BUN12,Borussia Dortmund,
D1,2020-05-31,14:30,M'gladbach,Union Berlin,4,1,H,BUN11,BUN15,Monchengladbach,BUN11,1. FC Union Berlin,
D1,2020-06-01,19:30,FC Koln,RB Leipzig,2,4,A,BUN4,BUN13,Cologne,BUN4,RB Leipzig,
D1,2020-06-03,19:30,Werder Bremen,Ein Frankfurt,0,3,A,BUN16,BUN3,Bremen,BUN16,Eintracht Frankfurt,
D1,2020-06-05,19:30,Freiburg,M'gladbach,1,0,H,BUN6,BUN11,Freiburg,BUN6,Borussia Mönchengladbach,
D1,2020-06-06,14:30,Ein Frankfurt,Mainz,0,2,A,BUN3,BUN10,Frankfurt,BUN3,Mainz 05,
D1,2020-06-06,14:30,RB Leipzig,Paderborn,1,1,D,BUN13,BUN12,Leipzig,BUN13,SC Paderborn 07,
D1,2020-06-06,17:30,Dortmund,Hertha,1,0,H,BUN2,BUN7,Dortmund,BUN2,Hertha Berlin,
D1,2020-06-06,14:30,Fortuna Dusseldorf,Hoffenheim,2,2,D,BUN5,BUN8,Dusseldorf,BUN5,1899 Hoffenheim,
D1,2020-06-06,14:30,Leverkusen,Bayern Munich,2,4,A,BUN9,BUN1,Leverkusen,BUN9,Bayern Munich,
D1,2020-06-07,12:30,Werder Bremen,Wolfsburg,0,1,A,BUN16,BUN17,Bremen,BUN16,VfL Wolfsburg,
D1,2020-06-07,14:30,Union Berlin,Schalke 04,1,1,D,BUN15,BUN14,Berlin,BUN15,FC Schalke 04,
D1,2020-06-07,17:00,Augsburg,FC Koln,1,1,D,BUN0,BUN4,Augsburg,BUN0,1. FC Köln,
D1,2020-06-12,19:30,Hoffenheim,RB Leipzig,0,2,A,BUN8,BUN13,Sinsheim,BUN8,RB Leipzig,
D1,2020-06-13,14:30,FC Koln,Union Berlin,1,2,A,BUN4,BUN15,Cologne,BUN4,1. FC Union Berlin,
D1,2020-06-13,17:30,Bayern Munich,M'gladbach,2,1,H,BUN1,BUN11,Munich,BUN1,Borussia Mönchengladbach,
D1,2020-06-13,14:30,Hertha,Ein Frankfurt,1,4,A,BUN7,BUN3,Berlin,BUN7,Eintracht Frankfurt,
D1,2020-06-13,14:30,Paderborn,Werder Bremen,1,5,A,BUN12,BUN16,Paderborn,BUN12,Werder Bremen,
D1,2020-06-13,14:30,Wolfsburg,Freiburg,2,2,D,BUN17,BUN6,Wolfsburg,BUN17,SC Freiburg,
D1,2020-06-13,14:30,Fortuna Dusseldorf,Dortmund,0,1,A,BUN5,BUN2,Dusseldorf,BUN5,Borussia Dortmund,
D1,2020-06-14,17:00,Schalke 04,Leverkusen,1,1,D,BUN14,BUN9,Gelsenkirchen,BUN14,Bayer 04 Leverkusen,
D1,2020-06-14,14:30,Mainz,Augsburg,0,1,A,BUN10,BUN0,Mainz,BUN10,FC Augsburg,
D1,2020-06-16,17:30,M'gladbach,Wolfsburg,3,0,H,BUN11,BUN17,Monchengladbach,BUN11,VfL Wolfsburg,
D1,2020-06-16,19:30,Union Berlin,Paderborn,1,0,H,BUN15,BUN12,Berlin,BUN15,SC Paderborn 07,
D1,2020-06-16,19:30,Freiburg,Hertha,2,1,H,BUN6,BUN7,Freiburg,BUN6,Hertha Berlin,
D1,2020-06-16,19:30,Werder Bremen,Bayern Munich,0,1,A,BUN16,BUN1,Bremen,BUN16,Bayern Munich,
D1,2020-06-17,19:30,Augsburg,Hoffenheim,1,3,A,BUN0,BUN8,Augsburg,BUN0,1899 Hoffenheim,
D1,2020-06-17,17:30,Ein Frankfurt,Schalke 04,2,1,H,BUN3,BUN14,Frankfurt,BUN3,FC Schalke 04,
D1,2020-06-17,19:30,Dortmund,Mainz,0,2,A,BUN2,BUN10,Dortmund,BUN2,Mainz 05,
D1,2020-06-17,19:30,RB Leipzig,Fortuna Dusseldorf,2,2,D,BUN13,BUN5,Leipzig,BUN13,Fortuna Düsseldorf,
D1,2020-06-17,19:30,Leverkusen,FC Koln,3,1,H,BUN9,BUN4,Leverkusen,BUN9,1. FC Köln,
D1,2020-06-20,14:30,Hoffenheim,Union Berlin,4,0,H,BUN8,BUN15,Sinsheim,BUN8,1. FC Union Berlin,
D1,2020-06-20,14:30,Schalke 04,Wolfsburg,1,4,A,BUN14,BUN17,Gelsenkirchen,BUN14,VfL Wolfsburg,
D1,2020-06-20,14:30,RB Leipzig,Dortmund,0,2,A,BUN13,BUN2,Leipzig,BUN13,Borussia Dortmund,
D1,2020-06-20,14:30,Paderborn,M'gladbach,1,3,A,BUN12,BUN11,Paderborn,BUN12,Borussia Mönchengladbach,
D1,2020-06-20,14:30,Mainz,Werder Bremen,3,1,H,BUN10,BUN16,Mainz,BUN10,Werder Bremen,
D1,2020-06-20,14:30,Bayern Munich,Freiburg,3,1,H,BUN1,BUN6,Munich,BUN1,SC Freiburg,
D1,2020-06-20,14:30,Hertha,Leverkusen,2,0,H,BUN7,BUN9,Berlin,BUN7,Bayer 04 Leverkusen,
D1,2020-06-20,14:30,Fortuna Dusseldorf,Augsburg,1,1,D,BUN5,BUN0,Dusseldorf,BUN5,FC Augsburg,
D1,2020-06-20,14:30,FC Koln,Ein Frankfurt,1,1,D,BUN4,BUN3,Cologne,BUN4,Eintracht Frankfurt,
D1,2020-06-27,14:30,Union Berlin,Fortuna Dusseldorf,3,0,H,BUN15,BUN5,Berlin,BUN15,Fortuna Düsseldorf,
D1,2020-06-27,14:30,Augsburg,RB Leipzig,1,2,A,BUN0,BUN13,Augsburg,BUN0,RB Leipzig,
D1,2020-06-27,14:30,Dortmund,Hoffenheim,0,4,A,BUN2,BUN8,Dortmund,BUN2,1899 Hoffenheim,
D1,2020-06-27,14:30,Freiburg,Schalke 04,4,0,H,BUN6,BUN14,Freiburg,BUN6,FC Schalke 04,
D1,2020-06-27,14:30,Werder Bremen,FC Koln,6,1,H,BUN16,BUN4,Bremen,BUN16,1. FC Köln,
D1,2020-06-27,14:30,Leverkusen,Mainz,1,0,H,BUN9,BUN10,Leverkusen,BUN9,Mainz 05,
D1,2020-06-27,14:30,M'gladbach,Hertha,2,1,H,BUN11,BUN7,Monchengladbach,BUN11,Hertha Berlin,
D1,2020-06-27,14:30,Ein Frankfurt,Paderborn,3,2,H,BUN3,BUN12,Frankfurt,BUN3,SC Paderborn 07,
D1,2020-06-27,14:30,Wolfsburg,Bayern Munich,0,4,A,BUN17,BUN1,Wolfsburg,BUN17,Bayern Munich,
