,Div,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,Result,HomeTeam ID,AwayTeam ID,City,Unnamed: 11,Latitude,Longitude,Avg Temp (in F)
198,D1,2020-02-22,14:30,Freiburg,Fortuna Dusseldorf,0,2,A,BUN6,BUN5,Freiburg,,47.9990077,7.842104299999999,46
199,D1,2020-02-22,14:30,Hertha,FC Koln,0,5,A,BUN7,BUN4,Berlin,,52.52000659999999,13.404954,48
200,D1,2020-02-22,14:30,Gladbach,Hoffenheim,1,1,D,BUN11,BUN8,Monchengladbach,,51.1804572,6.4428041,47
201,D1,2020-02-22,14:30,Werder Bremen,Dortmund,0,2,A,BUN16,BUN2,Bremen,,53.07929619999999,8.8016936,47
202,D1,2020-02-22,17:30,Schalke 04,RB Leipzig,0,5,A,BUN14,BUN13,Gelsenkirchen,,51.517744,7.085717199999999,47
203,D1,2020-02-23,14:30,Leverkusen,Augsburg,2,0,H,BUN9,BUN0,Leverkusen,,51.04592479999999,7.0192196,54
204,D1,2020-02-23,17:00,Wolfsburg,Mainz,4,0,H,BUN17,BUN10,Wolfsburg,,52.4226503,10.7865461,47
205,D1,2020-02-24,19:30,Ein Frankfurt,Union Berlin,1,2,A,BUN3,BUN15,Frankfurt,,50.1109221,8.6821267,44
206,D1,2020-02-28,19:30,Fortuna Dusseldorf,Hertha,3,3,D,BUN5,BUN7,Dusseldorf,,51.2277411,6.7734556,40
207,D1,2020-02-29,14:30,Augsburg,Gladbach,2,3,A,BUN0,BUN11,Augsburg,,48.3705449,10.89779,44
208,D1,2020-02-29,14:30,Dortmund,Freiburg,1,0,H,BUN2,BUN6,Dortmund,,51.5135872,7.465298100000001,51
209,D1,2020-02-29,14:30,Hoffenheim,Bayern Munich,0,6,A,BUN8,BUN1,Sinsheim,,49.2488637,8.8884905,53
210,D1,2020-02-29,14:30,Mainz,Paderborn,2,0,H,BUN10,BUN12,Mainz,,49.9928617,8.2472526,50
211,D1,2020-02-29,17:30,FC Koln,Schalke 04,3,0,H,BUN4,BUN14,Cologne,,50.937531,6.9602786,50
212,D1,2020-03-01,12:30,Union Berlin,Wolfsburg,2,2,D,BUN15,BUN17,Berlin,,52.52000659999999,13.404954,47
213,D1,2020-03-01,14:30,RB Leipzig,Leverkusen,1,1,D,BUN13,BUN9,Leipzig,,51.3396955,12.3730747,47
214,D1,2020-03-06,19:00,Paderborn,FC Koln,1,2,A,BUN12,BUN4,Paderborn,,51.7189205,8.757509299999999,41
215,D1,2020-03-07,14:30,Freiburg,Union Berlin,3,1,H,BUN6,BUN15,Freiburg,,47.9990077,7.842104299999999,40
216,D1,2020-03-07,14:30,Hertha,Werder Bremen,2,2,D,BUN7,BUN16,Berlin,,52.52000659999999,13.404954,42
217,D1,2020-03-07,14:30,Leverkusen,Ein Frankfurt,4,0,H,BUN9,BUN3,Leverkusen,,51.04592479999999,7.0192196,43
218,D1,2020-03-07,14:30,Schalke 04,Hoffenheim,1,1,D,BUN14,BUN8,Gelsenkirchen,,51.517744,7.085717199999999,43
219,D1,2020-03-07,14:30,Wolfsburg,RB Leipzig,0,0,D,BUN17,BUN13,Wolfsburg,,52.4226503,10.7865461,42
220,D1,2020-03-07,17:30,Gladbach,Dortmund,1,2,A,BUN11,BUN2,Monchengladbach,,51.1804572,6.4428041,44
221,D1,2020-03-08,14:30,Bayern Munich,Augsburg,2,0,H,BUN1,BUN0,Munich,,48.1351253,11.5819805,42
222,D1,2020-03-08,17:00,Mainz,Fortuna Dusseldorf,1,1,D,BUN10,BUN5,Mainz,,49.9928617,8.2472526,45
223,D1,2020-03-11,17:30,Gladbach,FC Koln,2,1,H,BUN11,BUN4,Monchengladbach,,51.1804572,6.4428041,55
224,D1,2020-05-16,14:30,Augsburg,Wolfsburg,1,2,A,BUN0,BUN17,Augsburg,,48.3705449,10.89779,52
225,D1,2020-05-16,14:30,Dortmund,Schalke 04,4,0,H,BUN2,BUN14,Dortmund,,51.5135872,7.465298100000001,57
226,D1,2020-05-16,14:30,Fortuna Dusseldorf,Paderborn,0,0,D,BUN5,BUN12,Dusseldorf,,51.2277411,6.7734556,60
227,D1,2020-05-16,14:30,Hoffenheim,Hertha,0,3,A,BUN8,BUN7,Sinsheim,,49.2488637,8.8884905,60
228,D1,2020-05-16,14:30,RB Leipzig,Freiburg,1,1,D,BUN13,BUN6,Leipzig,,51.3396955,12.3730747,53
229,D1,2020-05-16,17:30,Ein Frankfurt,Gladbach,1,3,A,BUN3,BUN11,Frankfurt,,50.1109221,8.6821267,60
230,D1,2020-05-17,14:30,FC Koln,Mainz,2,2,D,BUN4,BUN10,Cologne,,50.937531,6.9602786,68
231,D1,2020-05-17,17:00,Union Berlin,Bayern Munich,0,2,A,BUN15,BUN1,Berlin,,52.52000659999999,13.404954,61
232,D1,2020-05-18,19:30,Werder Bremen,Leverkusen,1,4,A,BUN16,BUN9,Bremen,,53.07929619999999,8.8016936,59
233,D1,2020-05-22,19:30,Hertha,Union Berlin,4,0,H,BUN7,BUN15,Berlin,,52.52000659999999,13.404954,66
234,D1,2020-05-23,14:30,Freiburg,Werder Bremen,0,1,A,BUN6,BUN16,Freiburg,,47.9990077,7.842104299999999,55
235,D1,2020-05-23,14:30,Gladbach,Leverkusen,1,3,A,BUN11,BUN9,Monchengladbach,,51.1804572,6.4428041,60
236,D1,2020-05-23,14:30,Paderborn,Hoffenheim,1,1,D,BUN12,BUN8,Paderborn,,51.7189205,8.757509299999999,58
237,D1,2020-05-23,14:30,Wolfsburg,Dortmund,0,2,A,BUN17,BUN2,Wolfsburg,,52.4226503,10.7865461,58
238,D1,2020-05-23,17:30,Bayern Munich,Ein Frankfurt,5,2,H,BUN1,BUN3,Munich,,48.1351253,11.5819805,63
239,D1,2020-05-24,12:30,Schalke 04,Augsburg,0,3,A,BUN14,BUN0,Gelsenkirchen,,51.517744,7.085717199999999,57
240,D1,2020-05-24,14:30,Mainz,RB Leipzig,0,5,A,BUN10,BUN13,Mainz,,49.9928617,8.2472526,59
241,D1,2020-05-24,17:00,FC Koln,Fortuna Dusseldorf,2,2,D,BUN4,BUN5,Cologne,,50.937531,6.9602786,59
242,D1,2020-05-26,17:30,Dortmund,Bayern Munich,0,1,A,BUN2,BUN1,Dortmund,,51.5135872,7.465298100000001,64
243,D1,2020-05-26,19:30,Ein Frankfurt,Freiburg,3,3,D,BUN3,BUN6,Frankfurt,,50.1109221,8.6821267,62
244,D1,2020-05-26,19:30,Leverkusen,Wolfsburg,1,4,A,BUN9,BUN17,Leverkusen,,51.04592479999999,7.0192196,67
245,D1,2020-05-26,19:30,Werder Bremen,Gladbach,0,0,D,BUN16,BUN11,Bremen,,53.07929619999999,8.8016936,61
246,D1,2020-05-27,17:30,RB Leipzig,Hertha,2,2,D,BUN13,BUN7,Leipzig,,51.3396955,12.3730747,64
247,D1,2020-05-27,19:30,Augsburg,Paderborn,0,0,D,BUN0,BUN12,Augsburg,,48.3705449,10.89779,59
248,D1,2020-05-27,19:30,Fortuna Dusseldorf,Schalke 04,2,1,H,BUN5,BUN14,Dusseldorf,,51.2277411,6.7734556,70
249,D1,2020-05-27,19:30,Hoffenheim,FC Koln,3,1,H,BUN8,BUN4,Sinsheim,,49.2488637,8.8884905,68
250,D1,2020-05-27,19:30,Union Berlin,Mainz,1,1,D,BUN15,BUN10,Berlin,,52.52000659999999,13.404954,67
251,D1,2020-05-29,19:30,Freiburg,Leverkusen,0,1,A,BUN6,BUN9,Freiburg,,47.9990077,7.842104299999999,63
252,D1,2020-05-30,14:30,Hertha,Augsburg,2,0,H,BUN7,BUN0,Berlin,,52.52000659999999,13.404954,61
253,D1,2020-05-30,14:30,Mainz,Hoffenheim,0,1,A,BUN10,BUN8,Mainz,,49.9928617,8.2472526,65
254,D1,2020-05-30,14:30,Schalke 04,Werder Bremen,0,1,A,BUN14,BUN16,Gelsenkirchen,,51.517744,7.085717199999999,67
255,D1,2020-05-30,14:30,Wolfsburg,Ein Frankfurt,1,2,A,BUN17,BUN3,Wolfsburg,,52.4226503,10.7865461,60
256,D1,2020-05-30,17:30,Bayern Munich,Fortuna Dusseldorf,5,0,H,BUN1,BUN5,Munich,,48.1351253,11.5819805,56
257,D1,2020-05-31,14:30,Gladbach,Union Berlin,4,1,H,BUN11,BUN15,Monchengladbach,,51.1804572,6.4428041,63
258,D1,2020-05-31,17:00,Paderborn,Dortmund,1,6,A,BUN12,BUN2,Paderborn,,51.7189205,8.757509299999999,58
259,D1,2020-06-01,19:30,FC Koln,RB Leipzig,2,4,A,BUN4,BUN13,Cologne,,50.937531,6.9602786,75
260,D1,2020-06-03,19:30,Werder Bremen,Ein Frankfurt,0,3,A,BUN16,BUN3,Bremen,,53.07929619999999,8.8016936,69
261,D1,2020-06-05,19:30,Freiburg,Gladbach,1,0,H,BUN6,BUN11,Freiburg,,47.9990077,7.842104299999999,55
262,D1,2020-06-06,14:30,Ein Frankfurt,Mainz,0,2,A,BUN3,BUN10,Frankfurt,,50.1109221,8.6821267,59
263,D1,2020-06-06,14:30,Fortuna Dusseldorf,Hoffenheim,2,2,D,BUN5,BUN8,Dusseldorf,,51.2277411,6.7734556,57
264,D1,2020-06-06,14:30,Leverkusen,Bayern Munich,2,4,A,BUN9,BUN1,Leverkusen,,51.04592479999999,7.0192196,58
265,D1,2020-06-06,14:30,RB Leipzig,Paderborn,1,1,D,BUN13,BUN12,Leipzig,,51.3396955,12.3730747,58
266,D1,2020-06-06,17:30,Dortmund,Hertha,1,0,H,BUN2,BUN7,Dortmund,,51.5135872,7.465298100000001,57
267,D1,2020-06-07,12:30,Werder Bremen,Wolfsburg,0,1,A,BUN16,BUN17,Bremen,,53.07929619999999,8.8016936,57
268,D1,2020-06-07,14:30,Union Berlin,Schalke 04,1,1,D,BUN15,BUN14,Berlin,,52.52000659999999,13.404954,65
269,D1,2020-06-07,17:00,Augsburg,FC Koln,1,1,D,BUN0,BUN4,Augsburg,,48.3705449,10.89779,51
270,D1,2020-06-12,19:30,Hoffenheim,RB Leipzig,0,2,A,BUN8,BUN13,Sinsheim,,49.2488637,8.8884905,73
271,D1,2020-06-13,14:30,FC Koln,Union Berlin,1,2,A,BUN4,BUN15,Cologne,,50.937531,6.9602786,76
272,D1,2020-06-13,14:30,Fortuna Dusseldorf,Dortmund,0,1,A,BUN5,BUN2,Dusseldorf,,51.2277411,6.7734556,77
273,D1,2020-06-13,14:30,Hertha,Ein Frankfurt,1,4,A,BUN7,BUN3,Berlin,,52.52000659999999,13.404954,83
274,D1,2020-06-13,14:30,Paderborn,Werder Bremen,1,5,A,BUN12,BUN16,Paderborn,,51.7189205,8.757509299999999,75
275,D1,2020-06-13,14:30,Wolfsburg,Freiburg,2,2,D,BUN17,BUN6,Wolfsburg,,52.4226503,10.7865461,75
276,D1,2020-06-13,17:30,Bayern Munich,Gladbach,2,1,H,BUN1,BUN11,Munich,,48.1351253,11.5819805,68
277,D1,2020-06-14,14:30,Mainz,Augsburg,0,1,A,BUN10,BUN0,Mainz,,49.9928617,8.2472526,71
278,D1,2020-06-14,17:00,Schalke 04,Leverkusen,1,1,D,BUN14,BUN9,Gelsenkirchen,,51.517744,7.085717199999999,73
279,D1,2020-06-16,17:30,Gladbach,Wolfsburg,3,0,H,BUN11,BUN17,Monchengladbach,,51.1804572,6.4428041,63
280,D1,2020-06-16,19:30,Freiburg,Hertha,2,1,H,BUN6,BUN7,Freiburg,,47.9990077,7.842104299999999,65
281,D1,2020-06-16,19:30,Union Berlin,Paderborn,1,0,H,BUN15,BUN12,Berlin,,52.52000659999999,13.404954,77
282,D1,2020-06-16,19:30,Werder Bremen,Bayern Munich,0,1,A,BUN16,BUN1,Bremen,,53.07929619999999,8.8016936,69
283,D1,2020-06-17,17:30,Ein Frankfurt,Schalke 04,2,1,H,BUN3,BUN14,Frankfurt,,50.1109221,8.6821267,70
284,D1,2020-06-17,19:30,Augsburg,Hoffenheim,1,3,A,BUN0,BUN8,Augsburg,,48.3705449,10.89779,62
285,D1,2020-06-17,19:30,Dortmund,Mainz,0,2,A,BUN2,BUN10,Dortmund,,51.5135872,7.465298100000001,70
286,D1,2020-06-17,19:30,Leverkusen,FC Koln,3,1,H,BUN9,BUN4,Leverkusen,,51.04592479999999,7.0192196,72
287,D1,2020-06-17,19:30,RB Leipzig,Fortuna Dusseldorf,2,2,D,BUN13,BUN5,Leipzig,,51.3396955,12.3730747,73
288,D1,2020-06-20,14:30,Bayern Munich,Freiburg,3,1,H,BUN1,BUN6,Munich,,48.1351253,11.5819805,62
289,D1,2020-06-20,14:30,FC Koln,Ein Frankfurt,1,1,D,BUN4,BUN3,Cologne,,50.937531,6.9602786,69
290,D1,2020-06-20,14:30,Fortuna Dusseldorf,Augsburg,1,1,D,BUN5,BUN0,Dusseldorf,,51.2277411,6.7734556,70
291,D1,2020-06-20,14:30,Hertha,Leverkusen,2,0,H,BUN7,BUN9,Berlin,,52.52000659999999,13.404954,60
292,D1,2020-06-20,14:30,Hoffenheim,Union Berlin,4,0,H,BUN8,BUN15,Sinsheim,,49.2488637,8.8884905,70
293,D1,2020-06-20,14:30,Mainz,Werder Bremen,3,1,H,BUN10,BUN16,Mainz,,49.9928617,8.2472526,71
294,D1,2020-06-20,14:30,Paderborn,Gladbach,1,3,A,BUN12,BUN11,Paderborn,,51.7189205,8.757509299999999,64
295,D1,2020-06-20,14:30,RB Leipzig,Dortmund,0,2,A,BUN13,BUN2,Leipzig,,51.3396955,12.3730747,65
296,D1,2020-06-20,14:30,Schalke 04,Wolfsburg,1,4,A,BUN14,BUN17,Gelsenkirchen,,51.517744,7.085717199999999,69
297,D1,2020-06-27,14:30,Augsburg,RB Leipzig,1,2,A,BUN0,BUN13,Augsburg,,48.3705449,10.89779,73
298,D1,2020-06-27,14:30,Dortmund,Hoffenheim,0,4,A,BUN2,BUN8,Dortmund,,51.5135872,7.465298100000001,78
299,D1,2020-06-27,14:30,Ein Frankfurt,Paderborn,3,2,H,BUN3,BUN12,Frankfurt,,50.1109221,8.6821267,77
300,D1,2020-06-27,14:30,Freiburg,Schalke 04,4,0,H,BUN6,BUN14,Freiburg,,47.9990077,7.842104299999999,74
301,D1,2020-06-27,14:30,Leverkusen,Mainz,1,0,H,BUN9,BUN10,Leverkusen,,51.04592479999999,7.0192196,76
302,D1,2020-06-27,14:30,Gladbach,Hertha,2,1,H,BUN11,BUN7,Monchengladbach,,51.1804572,6.4428041,74
303,D1,2020-06-27,14:30,Union Berlin,Fortuna Dusseldorf,3,0,H,BUN15,BUN5,Berlin,,52.52000659999999,13.404954,81
304,D1,2020-06-27,14:30,Werder Bremen,FC Koln,6,1,H,BUN16,BUN4,Bremen,,53.07929619999999,8.8016936,73
305,D1,2020-06-27,14:30,Wolfsburg,Bayern Munich,0,4,A,BUN17,BUN1,Wolfsburg,,52.4226503,10.7865461,76
